id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3024,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,
3025,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,
3026,3,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1642,
3027,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,
3028,4,0,10,3,0,4,1,2,0.54,0.5152,1,0.194,
3029,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,
3030,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,
3031,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343,
3032,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,
3033,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,
3034,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,
3035,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.194,
3036,1,1,12,4,0,6,0,1,0.26,0.2576,0.48,0.194,
3037,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0,
3038,1,1,12,16,0,5,1,1,0.3,0.303,0.49,0.1343,
3039,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,
3040,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,
3041,4,0,11,6,0,2,1,1,0.52,0.5,0.83,0.2836,
3042,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,
3043,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,
3044,1,1,3,5,0,1,1,1,0.34,0.3333,0.61,0.194,
3045,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,
3046,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,
3047,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,
3048,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,
3049,4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045,
3050,3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,
3051,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,
3052,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,
3053,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,
3054,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,
3055,2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,
3056,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,
3057,2,0,4,14,0,6,0,1,0.58,0.5455,0.78,0.3582,
3058,3,0,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896,
3059,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0,
3060,2,1,5,5,0,4,1,1,0.56,0.5303,0.68,0.3284,
3061,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,
3062,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0,
3063,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,
3064,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,
3065,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,
3066,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,
3067,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,
3068,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0,
3069,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,
3070,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,
3071,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,
3072,2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,
3073,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,
3074,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,
3075,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,
3076,3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,
3077,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,
3078,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,
3079,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,
3080,1,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478,
3081,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,
3082,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,
3083,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,
3084,3,0,9,18,0,4,1,1,0.72,0.6667,0.54,0.2239,
3085,1,0,2,13,0,6,0,3,0.22,0.2273,1,0.1642,
3086,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,
3087,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,
3088,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,
3089,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,
3090,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,
3091,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,
3092,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,
3093,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0,
3094,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,
3095,2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0,
3096,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0,
3097,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,
3098,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,
3099,4,0,11,1,0,1,1,1,0.46,0.4545,0.77,0.2985,
3100,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,
3101,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,
3102,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,
3103,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0,
3104,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,
3105,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,
3106,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,
3107,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,
3108,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0,
3109,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,
3110,2,0,3,3,0,4,1,2,0.28,0.2727,1,0.194,
3111,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,
3112,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,
3113,2,1,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,
3114,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,
3115,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0,
3116,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,
3117,4,0,9,3,0,5,1,2,0.6,0.5,1,0,
3118,2,0,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,
3119,2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,
3120,3,0,8,2,0,6,0,1,0.66,0.6061,0.78,0.2239,
3121,1,1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642,
3122,1,1,2,8,0,6,0,1,0.22,0.2727,0.87,0,
3123,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,
3124,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0,
3125,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,
3126,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,
3127,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,
3128,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,
3129,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,
3130,3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.194,
3131,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,
3132,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,
3133,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,
3134,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,
3135,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0,
3136,3,0,9,7,0,1,1,2,0.5,0.4848,0.82,0.2239,
3137,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,
3138,2,1,5,21,0,1,1,2,0.58,0.5455,0.83,0.0896,
3139,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,
3140,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,
3141,4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,
3142,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,
3143,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,
3144,2,0,4,14,0,1,1,1,0.72,0.6667,0.54,0.2239,
3145,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,
3146,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,
3147,2,0,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,
3148,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,
3149,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,
3150,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0,
3151,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,
3152,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,
3153,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,
3154,1,1,12,1,0,6,0,1,0.26,0.2121,0.44,0.4478,
3155,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,
3156,3,0,9,23,0,3,1,2,0.64,0.6061,0.69,0.1045,
3157,3,0,9,7,0,0,0,1,0.46,0.4545,0.72,0.2239,
3158,2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,
3159,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,
3160,4,0,12,16,0,2,1,3,0.46,0.4545,1,0.2537,
3161,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,
3162,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,
3163,2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,
3164,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,
3165,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,
3166,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,
3167,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,
3168,3,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,
3169,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0,
3170,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,
3171,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,
3172,2,0,5,16,0,6,0,2,0.72,0.6515,0.39,0.2537,
3173,1,1,1,6,0,5,1,2,0.42,0.4242,1,0.3284,
3174,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,
3175,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,
3176,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,
3177,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,
3178,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,
3179,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,
3180,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,
3181,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,
3182,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0,
3183,4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,
3184,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,
3185,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,
3186,1,0,3,23,0,0,0,2,0.22,0.197,1,0.4179,
3187,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,
3188,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,
3189,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,
3190,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,
3191,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,
3192,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,
3193,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,
3194,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,
3195,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,
3196,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,
3197,3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,
3198,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,
3199,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,
3200,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,
3201,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,
3202,3,0,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,
3203,2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,
3204,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,
3205,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,
3206,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,
3207,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,
3208,4,0,9,2,0,5,1,2,0.6,0.5,1,0.1045,
3209,2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,
3210,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,
3211,1,0,2,12,0,0,0,1,0.34,0.3333,0.46,0,
3212,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,
3213,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,
3214,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,
3215,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,
3216,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,
3217,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,
3218,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,
3219,1,0,1,18,0,0,0,2,0.36,0.3333,0.46,0.3284,
3220,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,
3221,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,
3222,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,
3223,4,0,11,11,0,1,1,2,0.54,0.5152,0.6,0.2836,
3224,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,
3225,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,
3226,4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,
3227,4,1,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,
3228,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,
3229,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,
3230,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,
3231,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,
3232,4,0,11,6,0,4,1,2,0.36,0.3485,1,0.1343,
3233,2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,
3234,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,
3235,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,
3236,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,
3237,4,0,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,
3238,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,
3239,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0,
3240,2,0,4,8,0,5,1,2,0.34,0.3182,0.53,0.2537,
3241,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627,
3242,3,0,6,22,0,1,1,1,0.68,0.6364,0.69,0,
3243,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,
3244,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,
3245,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,
3246,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,
3247,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,
3248,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,
3249,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,
3250,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,
3251,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,
3252,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,
3253,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,
3254,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,
3255,2,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,
3256,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0,
3257,2,1,4,20,0,4,1,1,0.44,0.4394,0.33,0.2537,
3258,2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,
3259,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0,
3260,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,
3261,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,
3262,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,
3263,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,
3264,3,0,9,4,0,4,1,1,0.6,0.5758,0.78,0.1045,
3265,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,
3266,4,0,11,10,0,1,1,2,0.5,0.4848,0.63,0.2836,
3267,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,
3268,3,0,9,1,0,2,1,2,0.54,0.5152,0.88,0.1642,
3269,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,
3270,1,1,3,7,0,0,0,1,0.22,0.2273,0.69,0.1343,
3271,4,0,11,21,0,5,1,1,0.36,0.3788,0.71,0,
3272,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,
3273,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,
3274,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,
3275,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,
3276,4,0,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,
3277,2,0,5,3,0,2,1,2,0.64,0.5606,0.94,0,
3278,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,
3279,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,
3280,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,
3281,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,
3282,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,
3283,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,
3284,2,1,5,1,0,0,0,2,0.54,0.5152,0.68,0.1343,
3285,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,
3286,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,
3287,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,
3288,1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,
3289,1,1,3,19,0,0,0,1,0.5,0.4848,0.31,0.2836,
3290,1,1,12,18,0,3,1,3,0.28,0.2576,0.93,0.2985,
3291,4,1,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,
3292,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,
3293,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,
3294,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0,
3295,3,0,9,5,0,4,1,3,0.62,0.5455,0.94,0.0896,
3296,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,
3297,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,
3298,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,
3299,3,0,9,10,0,2,1,1,0.68,0.6364,0.69,0.1343,
3300,1,0,12,10,0,6,0,1,0.4,0.4091,0.76,0.1642,
3301,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,
3302,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,
3303,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,
3304,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,
3305,1,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239,
3306,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,
3307,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,
3308,2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,
3309,1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,
3310,3,0,9,18,0,0,0,1,0.68,0.6364,0.65,0.2985,
3311,3,0,9,12,0,5,1,2,0.66,0.6212,0.69,0.2239,
3312,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,
3313,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,
3314,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,
3315,3,0,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,
3316,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,
3317,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,
3318,1,1,3,0,0,2,1,2,0.56,0.5303,0.52,0.194,
3319,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,
3320,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,
3321,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,
3322,1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,
3323,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,
3324,1,1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,
3325,3,0,8,14,0,3,1,1,0.74,0.6515,0.4,0.1343,
3326,2,1,5,15,0,3,1,2,0.72,0.6667,0.48,0.1045,
3327,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,
3328,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,
3329,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,
3330,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0,
3331,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,
3332,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0,
3333,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,
3334,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,
3335,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,
3336,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,
3337,2,1,3,7,0,6,0,2,0.36,0.3485,0.87,0.1642,
3338,4,1,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,
3339,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,
3340,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,
3341,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,
3342,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,
3343,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,
3344,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179,
3345,1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0,
3346,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,
3347,1,1,3,9,0,5,1,2,0.34,0.2879,0.42,0.5224,
3348,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,
3349,3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,
3350,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,
3351,1,1,12,15,0,0,0,1,0.28,0.2576,0.38,0.3284,
3352,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,
3353,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,
3354,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,
3355,3,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,
3356,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,
3357,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,
3358,2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,
3359,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,
3360,4,1,10,1,0,0,0,2,0.5,0.4848,0.72,0.2836,
3361,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,
3362,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,
3363,1,0,1,8,0,0,0,3,0.4,0.4091,0.71,0.2239,
3364,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,
3365,1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0,
3366,3,1,8,5,0,3,1,1,0.6,0.5758,0.78,0,
3367,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,
3368,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,
3369,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,
3370,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,
3371,3,0,9,1,0,5,1,2,0.62,0.5152,1,0.1642,
3372,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,
3373,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,
3374,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,
3375,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0,
3376,2,1,5,7,0,5,1,1,0.42,0.4242,0.5,0.2537,
3377,1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284,
3378,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,
3379,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,
3380,2,1,5,10,0,3,1,1,0.66,0.6212,0.61,0,
3381,1,0,1,11,0,2,1,1,0.22,0.2121,0.51,0.2985,
3382,4,1,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,
3383,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,
3384,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,
3385,2,0,6,5,0,5,1,1,0.54,0.5152,1,0,
3386,2,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,
3387,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,
3388,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,
3389,1,1,2,13,0,6,0,1,0.4,0.4091,0.43,0.2836,
3390,2,1,5,3,0,2,1,2,0.52,0.5,0.68,0.2836,
3391,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0,
3392,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,
3393,4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,
3394,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,
3395,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,
3396,3,0,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,
